ID,Issue_Key,Type,Status,Resolution,Creation_Date,Resolution_Date,Story_Point,Timespent,In_Progress_Minutes,Total_Effort_Minutes,Resolution_Time_Minutes
384020,APIKIT-2385,Story,Done,Completed,"2017-12-13 13:28:01","2018-01-05 19:13:27",8,NULL,17281,17281,33465
383962,APIKIT-2443,Task,Done,Completed,"2017-12-18 14:31:25","2017-12-29 00:02:21",4,480,1393,1393,14970
383945,APIKIT-2460,Task,Done,Completed,"2017-12-18 14:36:23","2018-06-05 22:13:33",4,NULL,31891,31891,243757
384006,APIKIT-2399,Task,Done,Completed,"2017-12-18 14:49:04","2018-01-29 15:14:28",3,NULL,0,0,60505
384290,APIKIT-2077,Bug,Closed,Completed,"2017-12-18 19:53:49","2017-12-21 19:49:07",3,NULL,1669,1748,4315
384045,APIKIT-2360,Story,Done,Completed,"2017-12-18 20:24:22","2018-01-05 21:07:40",3,NULL,1657,1688,25963
384010,APIKIT-2395,Task,Done,Completed,"2017-12-19 15:14:05","2018-01-11 21:06:08",3,NULL,361,361,33472
383941,APIKIT-2464,Task,Done,Completed,"2017-12-19 15:16:46","2018-01-15 14:55:22",5,NULL,13149,13149,38858
383994,APIKIT-2411,Task,Done,Completed,"2017-12-20 14:32:16","2018-03-31 00:15:39",3,NULL,67984,67984,144523
383931,APIKIT-2474,Task,Done,Completed,"2017-12-20 14:34:06","2018-03-05 13:16:09",2,NULL,0,0,107922
384248,APIKIT-2123,Task,Done,Completed,"2017-12-22 20:43:43","2017-12-26 20:16:39",1,NULL,393,393,5732
384329,APIKIT-1136,Bug,Closed,Completed,"2017-12-27 12:52:15","2018-01-02 14:12:37",3,NULL,3225,8708,8720
384003,APIKIT-2402,Task,Done,Completed,"2018-01-02 15:41:28","2018-01-10 20:25:19",1,NULL,5926,5926,11803
383934,APIKIT-2471,Task,Done,Completed,"2018-01-02 15:42:18","2018-01-10 20:25:42",2,NULL,5832,5832,11803
383910,APIKIT-2496,Task,Done,Completed,"2018-01-02 15:43:35","2018-01-10 20:25:30",1,NULL,0,0,11801
383967,APIKIT-2438,Task,Done,Completed,"2018-01-02 15:45:36","2018-01-09 13:51:16",2,NULL,85,85,9965
384246,APIKIT-2125,Task,Done,Completed,"2018-01-04 14:52:27","2018-07-04 20:21:29",1,NULL,45,4346,260909
383997,APIKIT-2408,Task,Done,Completed,"2018-01-05 14:15:15","2018-01-08 14:54:09",1,NULL,0,0,4358
383963,APIKIT-2442,Task,Done,Completed,"2018-01-05 14:20:32","2018-01-18 14:03:10",2,NULL,6953,6953,18702
384061,APIKIT-2344,Story,Done,Completed,"2018-01-05 20:25:39","2018-01-09 00:38:15",1,NULL,283,283,4572
383957,APIKIT-2448,Task,Done,Completed,"2018-01-08 14:14:15","2018-01-09 02:17:27",1,NULL,703,703,723
383901,APIKIT-2505,Task,Done,Done,"2018-01-11 13:44:40","2019-08-26 21:55:02",2,NULL,1627,1627,852910
383926,APIKIT-2480,Task,Done,Completed,"2018-01-12 15:12:41","2018-01-16 21:33:14",2,NULL,6140,6140,6140
383903,APIKIT-2503,Task,Done,Completed,"2018-01-12 16:58:53","2018-01-16 11:23:11",2,NULL,5424,5424,5424
384328,APIKIT-1147,Bug,Closed,Completed,"2018-01-15 13:46:54","2018-02-15 13:18:19",1,NULL,0,0,44611
384007,APIKIT-2398,Task,Done,Completed,"2018-01-15 14:51:41","2018-01-18 13:42:28",3,NULL,1479,1479,4250
383904,APIKIT-2502,Task,Done,Completed,"2018-01-15 15:21:13","2018-01-25 13:11:28",1,NULL,1035,1035,14270
383986,APIKIT-2419,Task,Done,Completed,"2018-01-16 11:27:47","2018-01-16 11:44:04",1,NULL,8,8,16
