ID,Issue_Key,Resolution,Timespent,In_Progress_Minutes,Total_Effort_Minutes,Resolution_Time_Minutes,Story_Point
308737,TMDM-10007,Fixed,840,8957,30913,83166,NULL
308740,TMDM-10003,Fixed,120,240,417,437,NULL
308743,TMDM-10000,Fixed,240,1033,14228,14242,NULL
308744,TMDM-9999,Fixed,810,4370,38886,428841,NULL
308745,TMDM-9998,Fixed,240,170,14413,14678,NULL
308746,TMDM-9997,Fixed,120,209,14678,14679,NULL
308748,TMDM-9995,Fixed,1920,1929,73190,94695,NULL
308751,TMDM-9991,Fixed,480,1739,1739,66244,NULL
308752,TMDM-9990,Fixed,240,38781,38781,87667,NULL
308757,TMDM-9984,Fixed,480,5914,38975,99348,NULL
308758,TMDM-9982,Fixed,240,0,4732,24528,NULL
308761,TMDM-9976,Fixed,300,1486,1546,7243,NULL
308762,TMDM-9975,Fixed,720,3172,11710,15802,NULL
308763,TMDM-9974,Fixed,480,1573,8532,15798,NULL
308764,TMDM-9973,Fixed,60,4,15629,15954,NULL
308766,TMDM-9971,Fixed,120,72,352,440,NULL
308769,TMDM-9967,Fixed,1440,4403,14145,19941,NULL
308771,TMDM-9965,Fixed,720,297,40651,51967,NULL
308773,TMDM-9963,Fixed,480,125,1638,11818,NULL
308774,TMDM-9962,Fixed,720,2976,8489,17331,NULL
308775,TMDM-9961,Fixed,720,4297,12613,20245,NULL
308776,TMDM-9960,Fixed,720,5866,11379,17336,NULL
308778,TMDM-9958,Fixed,300,364,17539,27527,NULL
308779,TMDM-9957,Fixed,180,4160,4160,21604,NULL
308780,TMDM-9956,Fixed,1920,8721,19009,11365,NULL
308781,TMDM-9954,Fixed,600,246,60798,28742,NULL
308782,TMDM-9953,Fixed,720,5972,9703,22763,NULL
308783,TMDM-9952,Fixed,600,4366,34310,50215,NULL
308784,TMDM-9950,Fixed,240,1464,3232,10329,NULL
308786,TMDM-9946,Fixed,480,1096,2795,11758,NULL
308788,TMDM-9943,Fixed,930,6219,57827,185484,NULL
308790,TMDM-9941,Fixed,1920,14765,90813,267788,NULL
308791,TMDM-9940,Fixed,960,1443,14422,61609,NULL
308792,TMDM-9939,Fixed,1440,20430,36142,57462,NULL
308794,TMDM-9933,Fixed,480,135,5954,18931,NULL
308796,TMDM-9930,Fixed,120,7219,7219,7572,NULL
308797,TMDM-9929,Fixed,360,2612,2612,11578,NULL
308798,TMDM-9928,Fixed,360,26302,26302,73665,NULL
308801,TMDM-9925,Fixed,960,7650,32939,104625,NULL
308802,TMDM-9924,Fixed,240,11876,17283,904107,NULL
308803,TMDM-9921,Fixed,930,1936,62601,13250,NULL
308805,TMDM-9918,Fixed,10,1058,9705,16106,NULL
308807,TMDM-9915,Fixed,1440,16608,74400,129446,NULL
308808,TMDM-9914,Fixed,1440,8790,10213,17099,NULL
308809,TMDM-9913,Fixed,480,1428,11642,17100,NULL
308812,TMDM-9910,Fixed,720,2552,8312,14114,NULL
308813,TMDM-9909,Fixed,1740,7624,26680,69296,NULL
308814,TMDM-9908,Fixed,240,1602,1602,15990,NULL
308815,TMDM-9907,Fixed,120,8327,9727,16925,NULL
308820,TMDM-9895,Fixed,480,5349,6901,17418,NULL
308821,TMDM-9894,Fixed,600,3184,3184,109445,NULL
308822,TMDM-9893,Fixed,300,8677,10229,17453,NULL
308823,TMDM-9892,Fixed,300,8677,10229,17458,NULL
308824,TMDM-9891,Fixed,660,1425,7065,14702,NULL
308825,TMDM-9890,Fixed,720,1920,8985,14705,NULL
308827,TMDM-9885,Fixed,840,7189,39513,11469,NULL
308829,TMDM-9883,Fixed,480,72,2773,8632,NULL
308830,TMDM-9882,Fixed,2910,34643,40645,100766,NULL
308831,TMDM-9881,Fixed,600,4613,8740,20286,NULL
308834,TMDM-9876,Fixed,360,8527,8527,8576,NULL
308835,TMDM-9874,Fixed,360,61,1252,1592,NULL
308836,TMDM-9873,Fixed,240,1386,43196,251774,1
308838,TMDM-9871,Fixed,360,947,37959,282160,1
308839,TMDM-9870,Fixed,480,3876,5484,5492,NULL
308840,TMDM-9867,Fixed,1080,6233,67975,117905,NULL
308841,TMDM-9866,Fixed,600,1736,20929,40166,NULL
308844,TMDM-9863,Fixed,960,0,6076,6077,NULL
308845,TMDM-9862,Fixed,1170,5272,13017,25928,NULL
